cohort_id,slope_unadj,slope_adj,pct_attenuation,n_programmes,n
STAT0002_2021,3.887139453243003,3.631234483053302,6.5833750825739505,9,342
STAT0004_2021,3.810150645303888,4.010786013648309,-5.265811959212408,7,312
STAT0004_2122,2.360614770896157,2.0410224643742474,13.53852015424708,6,172
